run_key,dataset,config_id,backbone,pretraining,channel_mode,satlas_variant,swin_arch,tier,augment,k_shot,seed,test_acc,macro_f1,weighted_f1,kappa,roc_auc_ovr,ece,frozen_acc,frozen_macro_f1,frozen_weighted_f1,frozen_kappa,frozen_roc_auc_ovr,frozen_ece,epochs_stage1,epochs_stage2,steps_stage1,steps_stage2,steps_per_epoch_s1,steps_per_epoch_s2,min_steps_stage1,min_steps_stage2,floor_engaged_s1,floor_engaged_s2,drop_last,best_val_acc_stage1,best_val_acc_stage2,best_epoch_stage1,best_epoch_stage2,train_seconds,eval_seconds,stage1_train_seconds,stage2_train_seconds,total_seconds,n_train_pool,n_train_used,n_val,n_test,split_hash_train,split_hash_val,split_hash_test,gpu_name,protocol_fp,backbone_fp,feat_cache_hit,amp_dtype,torch_version,timestamp
eurosat|resnet50_satlas-ms_ms9|5|42,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,5,42,0.8285185185185185,0.8212307106769663,0.8270912706074116,0.809067790785585,0.9820583901360544,0.12637715806563696,0.7129629629629629,0.6933440201125812,0.7050231298970153,0.6804636140825069,0.9492843511337867,0.042517097813111776,150,100,300,200,2,2,300,200,True,True,False,0.7144444444444444,0.822962962962963,9,19,40.35,1.18,11.84,28.51,47.09,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,False,bfloat16,2.11.0+cu128,2026-08-18T03:46:51
eurosat|resnet50_satlas-ms_ms9|10|42,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,10,42,0.8462962962962963,0.8416065031213877,0.8456958888791878,0.8290030903055969,0.9839028459750567,0.10839448236756855,0.7548148148148148,0.7406345291616981,0.7495170002489024,0.7271915565832552,0.9598067926303854,0.15650434258911347,75,50,300,200,4,4,300,200,True,True,False,0.7501851851851852,0.8462962962962963,69,44,30.34,1.25,1.63,28.71,35.38,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,True,bfloat16,2.11.0+cu128,2026-08-18T03:47:27
eurosat|swin_b_imagenet_rgb3|5|42,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,5,42,0.8214814814814815,0.8154133661468196,0.8213518111445355,0.8013781735766122,0.9789455543650792,0.12305262805135164,0.7251851851851852,0.7082180805565319,0.7182639286799436,0.6942307692307692,0.9585097937641722,0.15257562217337112,150,100,300,200,2,2,300,200,True,True,False,0.7138888888888889,0.8288888888888889,9,29,165.71,4.56,43.73,121.98,174.24,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,False,bfloat16,2.11.0+cu128,2026-08-18T03:50:21
eurosat|swin_b_imagenet_rgb3|10|42,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,10,42,0.8844444444444445,0.8773851592341005,0.8807763378550002,0.8712615572705739,0.9911911908163263,0.07773405724101595,0.8096296296296296,0.7999173359853823,0.8054655667200253,0.7878727664582792,0.9800945817460317,0.0836752147199931,75,50,300,200,4,4,300,200,True,True,False,0.8068518518518518,0.8807407407407407,24,19,124.36,4.62,1.57,122.79,131.23,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T03:52:33
eurosat|resnet50_satlas-ms_ms9|5|123,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,5,123,0.8096296296296296,0.7926787359697621,0.8031547463579446,0.78805580372483,0.9675222213718822,0.15060845954550636,0.7218518518518519,0.7101192393367372,0.7210445045358495,0.690389665913394,0.9426444249433106,0.0365344888413394,150,100,300,200,2,2,300,200,True,True,False,0.7157407407407408,0.7996296296296296,9,49,30.13,1.22,1.67,28.45,34.93,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,True,bfloat16,2.11.0+cu128,2026-08-18T03:56:20
eurosat|swin_b_satlas-ms_ms9|5|42,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,5,42,0.8529629629629629,0.8422322643338847,0.8469582599071809,0.8364672408137734,0.9868292045351474,0.12375244467346755,0.7918518518518518,0.7766413397905063,0.7843767833771564,0.7683482562000504,0.9730474727891156,0.10998520648037946,150,100,300,200,2,2,300,200,True,True,False,0.7887037037037037,0.8522222222222222,49,39,164.41,4.61,43.01,121.4,176.45,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,False,bfloat16,2.11.0+cu128,2026-08-18T03:59:16
eurosat|swin_b_satlas-ms_ms9|5|123,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,5,123,0.8833333333333333,0.8789966928934756,0.881512836543542,0.8701596097918431,0.9888594339569161,0.1004758628209432,0.7933333333333333,0.7839264381719693,0.7908414768608856,0.7700391510405935,0.9727454045918366,0.1190928827281351,150,100,300,200,2,2,300,200,True,True,False,0.7937037037037037,0.8796296296296297,129,79,123.15,4.69,1.62,121.53,134.5,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,True,bfloat16,2.11.0+cu128,2026-08-18T04:01:31
eurosat|resnet50_imagenet_rgb3|5|42,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,5,42,0.7666666666666667,0.7433116204341688,0.7557759215439626,0.7398784264250488,0.9664123893424035,0.1614907850380297,0.7892592592592592,0.7753042700195023,0.7821201466121046,0.7652694061833932,0.9758453760204082,0.10853799713982476,150,100,300,200,2,2,300,200,True,True,False,0.7792592592592592,0.7633333333333333,19,99,42.6,1.25,12.66,29.93,45.2,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,False,bfloat16,2.11.0+cu128,2026-08-18T04:02:17
eurosat|resnet50_imagenet_rgb3|5|123,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,5,123,0.7559259259259259,0.736096393576414,0.7449354061301439,0.7283366286748146,0.9648202640589568,0.156815072827869,0.8051851851851852,0.793151915063928,0.800523887468849,0.783205361095422,0.9792091551020408,0.1097720147282989,150,100,300,200,2,2,300,200,True,True,False,0.8103703703703704,0.7409259259259259,149,59,31.36,1.25,1.65,29.71,33.45,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-18T04:02:50
eurosat|swin_b_imagenet_rgb3|5|123,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,5,123,0.8451851851851852,0.8372943923414183,0.8441658386225798,0.8277117537954249,0.9837833960884355,0.10600600628941148,0.6988888888888889,0.6827662911460548,0.6923844434497275,0.6651488456170056,0.9518202382086167,0.11026355675525136,150,100,300,200,2,2,300,200,True,True,False,0.7035185185185185,0.8385185185185186,9,49,125.39,4.72,1.59,123.8,132.38,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T04:05:03
eurosat|resnet50_scratch_ms9|5|42,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,5,42,0.5148148148148148,0.4899875642583112,0.49711236719025303,0.4595337963281304,0.8606133324829932,0.3750111808821007,0.44222222222222224,0.4158411941907213,0.41097219389530437,0.379613383580245,0.8335803912698413,0.11715447914821128,150,100,300,200,2,2,300,200,True,True,False,0.4338888888888889,0.515,149,59,40.64,1.19,12.12,28.52,43.0,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,f0a84228f765a9b5,False,bfloat16,2.11.0+cu128,2026-08-18T04:05:46
eurosat|resnet50_scratch_ms9|5|123,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,5,123,0.5740740740740741,0.5578083937306131,0.5662255957009406,0.5259252473433493,0.8727336951247165,0.33238251383657813,0.4437037037037037,0.39877594012767464,0.40427478623627183,0.38110063181027376,0.8146516397959183,0.14112103898768075,150,100,300,200,2,2,300,200,True,True,False,0.45185185185185184,0.562962962962963,109,79,40.71,1.18,11.9,28.8,42.97,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,7b051e0a5b8ad687,False,bfloat16,2.11.0+cu128,2026-08-18T04:06:30
eurosat|swin_b_scratch_ms9|5|42,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,5,42,0.5411111111111111,0.5291543339697516,0.5263078226269611,0.48974237732798453,0.869290081632653,0.2996087921659152,0.524074074074074,0.5111621222940089,0.5121602496050087,0.47058823529411775,0.8648647792517006,0.23060389446991464,150,100,300,200,2,2,300,200,True,True,False,0.5307407407407407,0.5331481481481481,89,69,164.69,4.54,43.39,121.3,171.25,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,1c220bb31401f88c,False,bfloat16,2.11.0+cu128,2026-08-18T04:09:21
eurosat|swin_b_scratch_ms9|5|123,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,5,123,0.5322222222222223,0.5204660845872883,0.5253098859041502,0.4803023606687291,0.8770705557256235,0.3114936178922653,0.49962962962962965,0.4821497349278282,0.4919312990448304,0.4427504239294826,0.8560166378684807,0.20732468312537228,150,100,300,200,2,2,300,200,True,True,False,0.5066666666666667,0.5344444444444445,109,69,164.8,4.53,42.83,121.97,171.35,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,9239f9e0cb83fa0b,False,bfloat16,2.11.0+cu128,2026-08-18T04:12:13
eurosat|resnet50_satlas-ms_ms9|10|123,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,10,123,0.8537037037037037,0.8452939447108705,0.8530107305326372,0.8372364535402789,0.9859520207482995,0.10604338834683104,0.7677777777777778,0.7561138844021078,0.7668570366466473,0.7418336535822123,0.9656872645124718,0.09945943051466236,75,50,300,200,4,4,300,200,True,True,False,0.7670370370370371,0.86,9,49,29.56,1.2,1.62,27.93,34.68,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,True,bfloat16,2.11.0+cu128,2026-08-18T04:12:48
eurosat|swin_b_satlas-ms_ms9|10|42,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,10,42,0.92,0.9170679999905176,0.9188788447152153,0.9109121877076539,0.995279774659864,0.07021630207697548,0.8585185185185186,0.8501458348990856,0.8557975783418801,0.8425523794985307,0.9872276952380954,0.0586829192550094,75,50,300,200,4,4,300,200,True,True,False,0.8525925925925926,0.912962962962963,39,49,122.18,4.59,1.58,120.6,134.08,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,True,bfloat16,2.11.0+cu128,2026-08-18T04:15:02
eurosat|swin_b_satlas-ms_ms9|10|123,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,10,123,0.9107407407407407,0.9082904355379849,0.9103499033348184,0.9007027262114587,0.9928205071428572,0.07364835316384284,0.847037037037037,0.8421855444764184,0.8464065522106722,0.8298700109849871,0.9850679285714286,0.07557948196375815,75,50,300,200,4,4,300,200,True,True,False,0.8437037037037037,0.9088888888888889,64,44,122.13,4.54,1.61,120.52,132.79,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,True,bfloat16,2.11.0+cu128,2026-08-18T04:17:15
eurosat|resnet50_imagenet_rgb3|10|42,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,10,42,0.8344444444444444,0.8214271029498825,0.8286098603653643,0.815536280615949,0.9801729380952381,0.11085226764281587,0.8551851851851852,0.8482026745597866,0.8521102428237574,0.8386914402713688,0.9884750942743764,0.07725996259186,75,50,300,200,4,4,300,200,True,True,False,0.8561111111111112,0.822962962962963,54,39,30.77,1.29,1.61,29.15,32.89,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-18T04:17:49
eurosat|resnet50_imagenet_rgb3|10|123,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,10,123,0.8211111111111111,0.8114047689791404,0.818464103308827,0.8009509054970885,0.9799666561224487,0.11204060022477755,0.8418518518518519,0.8327247994463617,0.8396355724691832,0.824037118720381,0.9872152854875283,0.08715799827266621,75,50,300,200,4,4,300,200,True,True,False,0.8462962962962963,0.812037037037037,59,49,30.28,1.24,1.6,28.67,32.34,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-18T04:18:21
eurosat|swin_b_imagenet_rgb3|10|123,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,10,123,0.89,0.8859342210652214,0.8894881171471604,0.8776033518274022,0.9908236232993197,0.07454861658590811,0.7985185185185185,0.7861520946286734,0.7956008588247283,0.7758823260143125,0.9776800445578232,0.08342143874477459,75,50,300,200,4,4,300,200,True,True,False,0.8042592592592592,0.8851851851851852,24,29,122.5,4.62,1.55,120.94,129.35,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T04:20:31
eurosat|resnet50_scratch_ms9|10|42,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,10,42,0.5659259259259259,0.5570395063551159,0.5593583883593118,0.5174380480365994,0.8928048558956917,0.28933575703038106,0.4077777777777778,0.36695369874309025,0.3644600405826948,0.3426165605871424,0.8190979945578232,0.16751794611414272,75,50,300,200,4,4,300,200,True,True,False,0.39925925925925926,0.5561111111111111,74,44,28.99,1.22,1.61,27.38,30.96,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,f0a84228f765a9b5,True,bfloat16,2.11.0+cu128,2026-08-18T04:21:02
eurosat|resnet50_scratch_ms9|10|123,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,10,123,0.61,0.6034756898800813,0.6094108495005038,0.5665510538552427,0.8995097717687075,0.2223490982033588,0.4622222222222222,0.40771191002021184,0.41167649895143055,0.4004633700614003,0.8177735409297051,0.2613332867236049,75,50,300,200,4,4,300,200,True,True,False,0.4627777777777778,0.5962962962962963,69,49,29.12,1.15,1.63,27.48,31.0,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,7b051e0a5b8ad687,True,bfloat16,2.11.0+cu128,2026-08-18T04:21:33
eurosat|swin_b_scratch_ms9|10|42,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,10,42,0.6148148148148148,0.5988172362628681,0.6008809287440756,0.5713435205397897,0.9108506197278912,0.16525107423464458,0.6222222222222222,0.6049324640705176,0.6089059064483991,0.5796927819789846,0.8977590575963721,0.08962779647774166,75,50,300,200,4,4,300,200,True,True,False,0.6074074074074074,0.6064814814814815,69,44,121.83,4.62,1.56,120.26,128.45,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,1c220bb31401f88c,True,bfloat16,2.11.0+cu128,2026-08-18T04:23:42
eurosat|swin_b_scratch_ms9|10|123,eurosat,swin_b_scratch_ms9,swin_b,scratch,ms9,,swin_v2_b,core,False,10,123,0.6522222222222223,0.6415617344220861,0.646823146388908,0.6131232594514173,0.9221940234693877,0.1369478757734652,0.607037037037037,0.5930416060243481,0.5983097084141396,0.5626512369945726,0.8923498467120181,0.051961541998165627,75,50,300,200,4,4,300,200,True,True,False,0.5881481481481482,0.6316666666666667,64,44,122.04,4.55,1.58,120.45,128.6,18900,100,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,9239f9e0cb83fa0b,True,bfloat16,2.11.0+cu128,2026-08-18T04:25:51
eurosat|resnet50_satlas-ms_ms9|5|2024,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,5,2024,0.8033333333333333,0.7897476945547299,0.7982746610471897,0.7811261993633928,0.9757422196145125,0.14047210283853392,0.6644444444444444,0.6324205802326689,0.6398131064598562,0.6268078354793433,0.9369215343537416,0.047287981581908674,150,100,300,200,2,2,300,200,True,True,False,0.6651851851851852,0.8025925925925926,9,29,30.0,1.18,1.65,28.35,36.0,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,True,bfloat16,2.11.0+cu128,2026-08-18T04:44:27
eurosat|resnet50_satlas-ms_ms9|5|7,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,5,7,0.74,0.7356746747717655,0.7443274878357633,0.7109657349375543,0.9584255306689341,0.19281659239972082,0.6948148148148148,0.680301642549711,0.6926225849780727,0.6605561277033984,0.935463214909297,0.20334045009480584,150,100,300,200,2,2,300,200,True,True,False,0.6931481481481482,0.74,99,19,30.01,1.18,1.65,28.36,35.08,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,True,bfloat16,2.11.0+cu128,2026-08-18T04:45:02
eurosat|resnet50_satlas-ms_ms9|5|999,eurosat,resnet50_satlas-ms_ms9,resnet50,satlas,ms9,ms,,core,False,5,999,0.7962962962962963,0.7900242483485238,0.7977215887066266,0.7736953192267542,0.974220011734694,0.159474086286845,0.71,0.6997578061419489,0.7122927791362055,0.6778906952295338,0.9423817392857142,0.21369106544388664,150,100,300,200,2,2,300,200,True,True,False,0.7062962962962963,0.7935185185185185,99,49,29.9,1.17,1.68,28.23,35.36,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,da58b6a4a0cf9eff,True,bfloat16,2.11.0+cu128,2026-08-18T04:45:38
eurosat|swin_b_satlas-ms_ms9|5|2024,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,5,2024,0.8481481481481481,0.8344324686326312,0.8371792102896517,0.8312371369769037,0.9786887439342404,0.12197989272850535,0.7714814814814814,0.7476188468988365,0.7588456718171498,0.7454367641328514,0.9650039890022676,0.11313483388335618,150,100,300,200,2,2,300,200,True,True,False,0.7759259259259259,0.8472222222222222,49,39,123.12,4.52,1.59,121.53,133.56,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,True,bfloat16,2.11.0+cu128,2026-08-18T04:47:52
eurosat|swin_b_satlas-ms_ms9|5|7,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,5,7,0.87,0.8624964099054724,0.8685973982174178,0.8552588372750113,0.9870524585034014,0.1115353810787201,0.8033333333333333,0.792476794308712,0.8020842545063476,0.7812314030670634,0.9700414009070295,0.04783289587056196,150,100,300,200,2,2,300,200,True,True,False,0.8009259259259259,0.8703703703703703,29,99,122.96,4.54,1.6,121.36,133.22,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,True,bfloat16,2.11.0+cu128,2026-08-18T04:50:05
eurosat|swin_b_satlas-ms_ms9|5|999,eurosat,swin_b_satlas-ms_ms9,swin_b,satlas,ms9,ms,swin_v2_b,core,False,5,999,0.857037037037037,0.850768874627016,0.8586096958346995,0.8412297004966333,0.9848322129818594,0.12831870015020724,0.8025925925925926,0.7951010141863841,0.8048803058956928,0.7807286190976825,0.9696169705215419,0.11651347852415511,150,100,300,200,2,2,300,200,True,True,False,0.8025925925925926,0.8535185185185186,129,59,123.86,4.52,1.65,122.21,135.45,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,a9bb67424136c40c,True,bfloat16,2.11.0+cu128,2026-08-18T04:52:21
eurosat|resnet50_imagenet_rgb3|5|2024,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,5,2024,0.7111111111111111,0.6880622637374818,0.6959587516531199,0.6787724409328717,0.9552949958049887,0.191724017670861,0.7503703703703704,0.7382239361297694,0.7438682668826531,0.7225089775161824,0.9722072617913831,0.03156021985742779,150,100,300,200,2,2,300,200,True,True,False,0.7442592592592593,0.7168518518518519,9,89,31.32,1.26,1.66,29.66,33.41,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-18T04:52:55
eurosat|resnet50_imagenet_rgb3|5|7,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,5,7,0.715925925925926,0.6895589838589887,0.703061863428928,0.6834696217042415,0.9548499888321995,0.20534146624582786,0.7655555555555555,0.7580667409616053,0.7630922260032754,0.739160294858294,0.9736624887755102,0.14182576669587033,150,100,300,200,2,2,300,200,True,True,False,0.757962962962963,0.715925925925926,139,99,31.3,1.34,1.63,29.67,33.49,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-18T04:53:29
eurosat|resnet50_imagenet_rgb3|5|999,eurosat,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,5,999,0.7348148148148148,0.7159633917041364,0.7263377343279166,0.7046746104491293,0.9587286828231292,0.17751714839979452,0.8014814814814815,0.793632761189488,0.7989450736519192,0.7789673842488297,0.9790860909297052,0.1166863007677926,150,100,300,200,2,2,300,200,True,True,False,0.789074074074074,0.7394444444444445,89,69,31.33,1.26,1.65,29.67,33.42,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-18T04:54:02
eurosat|swin_b_imagenet_rgb3|5|2024,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,5,2024,0.7696296296296297,0.7504528164653756,0.7549409418941122,0.7437888554101988,0.9736585256235827,0.17622197026455844,0.7377777777777778,0.7273487906261656,0.7368280100038435,0.7083330154637208,0.9603278416099773,0.17145192599958842,150,100,300,200,2,2,300,200,True,True,False,0.7346296296296296,0.7759259259259259,9,49,124.34,4.55,1.61,122.73,131.14,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T04:56:14
eurosat|swin_b_imagenet_rgb3|5|7,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,5,7,0.8307407407407408,0.8250997770475808,0.8300267400049705,0.8116901945822206,0.9824747077097505,0.10764438848804542,0.7403703703703703,0.7305632934024251,0.7392929336912945,0.7110116957278529,0.9665531565759636,0.11293125695652431,150,100,300,200,2,2,300,200,True,True,False,0.7359259259259259,0.8194444444444444,19,69,124.29,4.6,1.59,122.7,131.14,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T04:58:25
eurosat|swin_b_imagenet_rgb3|5|999,eurosat,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,5,999,0.8374074074074074,0.8326302463109476,0.8368728241207359,0.819156889370337,0.9852373840136055,0.11692593940982107,0.7233333333333334,0.7108372984165109,0.720629232295178,0.6918975894412025,0.9582047158730159,0.12884253671875706,150,100,300,200,2,2,300,200,True,True,False,0.7222222222222222,0.8281481481481482,9,69,124.61,4.59,1.62,122.99,131.54,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-18T05:00:37
eurosat|resnet50_scratch_ms9|5|2024,eurosat,resnet50_scratch_ms9,resnet50,scratch,ms9,,,core,False,5,2024,0.5355555555555556,0.5233357762752513,0.5305612596975686,0.4844495877332562,0.8553207649659864,0.3745254811203038,0.38814814814814813,0.3500798657901745,0.34577959217964,0.32140575079872213,0.7803012531746032,0.052799813543204906,150,100,300,200,2,2,300,200,True,True,False,0.3761111111111111,0.5359259259259259,149,89,39.9,1.21,11.8,28.1,41.86,18900,50,5400,2700,e5086fc1db7ca6bb,960ff2e6743af984,88c77e93aae99847,NVIDIA A100-SXM4-80GB,6e223e81e1ad,d662911b4954a020,False,bfloat16,2.11.0+cu128,2026-08-18T05:01:19
