run_key,dataset,config_id,backbone,pretraining,channel_mode,satlas_variant,swin_arch,tier,augment,k_shot,seed,test_acc,macro_f1,weighted_f1,kappa,roc_auc_ovr,ece,frozen_acc,frozen_macro_f1,frozen_weighted_f1,frozen_kappa,frozen_roc_auc_ovr,frozen_ece,epochs_stage1,epochs_stage2,steps_stage1,steps_stage2,steps_per_epoch_s1,steps_per_epoch_s2,min_steps_stage1,min_steps_stage2,floor_engaged_s1,floor_engaged_s2,drop_last,best_val_acc_stage1,best_val_acc_stage2,best_epoch_stage1,best_epoch_stage2,train_seconds,eval_seconds,stage1_train_seconds,stage2_train_seconds,total_seconds,n_train_pool,n_train_used,n_val,n_test,split_hash_train,split_hash_val,split_hash_test,gpu_name,protocol_fp,backbone_fp,feat_cache_hit,amp_dtype,torch_version,timestamp
resisc45|swin_b_scratch_rgb3|100|42,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,100,42,0.36253968253968255,0.34330019094439873,0.3433001909443988,0.34805194805194806,0.9202363315696649,0.0286643515251301,0.37058201058201057,0.35624006337390834,0.3562400633739083,0.3562770562770563,0.9105995098376051,0.020637066969795826,15,10,2115,1410,141,141,300,200,False,False,False,0.36973544973544975,0.3604232804232804,14,9,343.22,8.33,5.35,337.87,353.79,22050,4500,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,b8ec45178d7aaa3b,True,bfloat16,2.11.0+cu128,2026-08-18T15:15:46
resisc45|swin_b_scratch_rgb3|100|123,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,100,123,0.3868783068783069,0.36905956552294567,0.3690595655229457,0.3729437229437229,0.9254209212304451,0.01631443624458616,0.3976719576719577,0.38465567184486754,0.38465567184486754,0.383982683982684,0.9189018988066607,0.017565234713453465,15,10,2115,1410,141,141,300,200,False,False,False,0.39894179894179893,0.39005291005291004,12,9,341.26,9.14,5.48,335.77,352.59,22050,4500,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,b3e6b98e74745596,True,bfloat16,2.11.0+cu128,2026-08-18T15:21:39
resisc45|swin_b_scratch_rgb3|100|2024,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,100,2024,0.3506878306878307,0.32971264994057914,0.3297126499405791,0.3359307359307361,0.9184098124098125,0.0182847638420327,0.3944973544973545,0.3837133828877313,0.38371338288773144,0.3807359307359306,0.913833550928789,0.02420062090038623,15,10,2115,1410,141,141,300,200,False,False,False,0.39111111111111113,0.34984126984126984,13,9,340.29,8.38,5.74,334.55,350.91,22050,4500,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c63d77d8523e8532,True,bfloat16,2.11.0+cu128,2026-08-18T15:27:31
resisc45|swin_b_scratch_rgb3|100|7,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,100,7,0.3487830687830688,0.32967905548136095,0.329679055481361,0.33398268398268394,0.9186753704848944,0.020634773900269198,0.38116402116402115,0.3675389373766247,0.36753893737662463,0.36709956709956715,0.9137338005909433,0.016329464439361802,15,10,2115,1410,141,141,300,200,False,False,False,0.382010582010582,0.34116402116402117,13,9,345.19,8.32,5.4,339.78,355.68,22050,4500,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8ff7909cbedb589b,True,bfloat16,2.11.0+cu128,2026-08-18T15:33:27
resisc45|swin_b_scratch_rgb3|100|999,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,100,999,0.3580952380952381,0.33800510048977966,0.33800510048977966,0.34350649350649354,0.9176308206784398,0.028931159863553973,0.3707936507936508,0.35445795753721215,0.35445795753721215,0.35649350649350653,0.9081399940447559,0.03012575341910912,15,10,2115,1410,141,141,300,200,False,False,False,0.36698412698412697,0.35259259259259257,14,9,344.4,8.54,5.35,339.05,355.31,22050,4500,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,0b817b7aa74cba60,True,bfloat16,2.11.0+cu128,2026-08-18T15:39:22
resisc45|resnet50_satlas-rgb_rgb3|full|42,resisc45,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,core,False,full,42,0.9034920634920635,0.9035227416267363,0.9035227416267362,0.9012987012987013,0.9979157562014704,0.07594650835587234,0.746031746031746,0.745836162477387,0.7458361624773873,0.7402597402597403,0.9870940699512131,0.1555634966571495,15,10,10350,6900,690,690,300,200,False,False,False,0.7430687830687831,0.8922751322751322,12,8,332.53,2.5,39.9,292.64,339.16,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,False,bfloat16,2.11.0+cu128,2026-08-18T21:48:08
resisc45|resnet50_satlas-rgb_rgb3|full|123,resisc45,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,core,False,full,123,0.9017989417989418,0.9017903052293169,0.9017903052293168,0.8995670995670996,0.9978718248242056,0.0788507894801084,0.7544973544973544,0.7547112271204544,0.7547112271204545,0.748917748917749,0.9876015941730227,0.15156713537753574,15,10,10350,6900,690,690,300,200,False,False,False,0.7468783068783069,0.8891005291005291,14,8,314.59,2.55,23.72,290.87,321.02,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-18T21:53:29
resisc45|resnet50_satlas-rgb_rgb3|full|2024,resisc45,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,core,False,full,2024,0.8990476190476191,0.8992266183844306,0.8992266183844309,0.8967532467532467,0.9980798918894158,0.07970031583119953,0.7477248677248677,0.7473185083729535,0.7473185083729537,0.741991341991342,0.9873931606312559,0.15679186479439816,15,10,10350,6900,690,690,300,200,False,False,False,0.7458201058201058,0.891005291005291,14,9,313.74,2.56,23.59,290.15,319.76,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-18T21:58:49
resisc45|resnet50_satlas-rgb_rgb3|full|7,resisc45,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,core,False,full,7,0.9062433862433863,0.9061562674568046,0.9061562674568044,0.9041125541125541,0.9982306282782473,0.0744262980500226,0.7498412698412699,0.7493255073157209,0.7493255073157208,0.7441558441558442,0.9872815914244487,0.15316302747953503,15,10,10350,6900,690,690,300,200,False,False,False,0.7432804232804233,0.8996825396825396,14,9,312.92,3.01,23.13,289.79,319.04,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-18T22:04:08
resisc45|resnet50_satlas-rgb_rgb3|full|999,resisc45,resnet50_satlas-rgb_rgb3,resnet50,satlas,rgb3,rgb,,core,False,full,999,0.8998941798941799,0.9000652675102423,0.9000652675102422,0.8976190476190476,0.9978562495705353,0.08064528587949335,0.7540740740740741,0.7544866207164094,0.7544866207164093,0.7484848484848485,0.9876648342838816,0.1488826725218031,15,10,10350,6900,690,690,300,200,False,False,False,0.7417989417989418,0.8937566137566137,13,8,317.07,2.62,23.32,293.76,322.97,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,86f6e7d57f4b9cb1,True,bfloat16,2.11.0+cu128,2026-08-18T22:09:32
resisc45|swin_b_satlas-rgb_rgb3|full|42,resisc45,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,core,False,full,42,0.9464550264550264,0.9465177597008346,0.9465177597008347,0.9452380952380952,0.9994889026317597,0.042902278218950526,0.8463492063492063,0.846087082258518,0.8460870822585179,0.8428571428571429,0.9956183604755032,0.0466327202635467,15,10,10350,6900,690,690,300,200,False,False,False,0.8412698412698413,0.9508994708994709,12,9,1364.48,8.34,74.52,1289.96,1381.99,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,False,bfloat16,2.11.0+cu128,2026-08-18T22:32:34
resisc45|swin_b_satlas-rgb_rgb3|full|123,resisc45,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,core,False,full,123,0.9492063492063492,0.9492479626033179,0.9492479626033179,0.948051948051948,0.9994809775762158,0.042073931025449554,0.8467724867724867,0.8465362215425829,0.846536221542583,0.8432900432900432,0.9956478160287683,0.045079359768559715,15,10,10350,6900,690,690,300,200,False,False,False,0.837037037037037,0.9492063492063492,12,9,1319.13,8.29,23.82,1295.31,1334.33,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-18T22:54:49
resisc45|swin_b_satlas-rgb_rgb3|full|2024,resisc45,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,core,False,full,2024,0.9483597883597884,0.9484508117935677,0.948450811793568,0.9471861471861471,0.9994822602441649,0.04097092356000625,0.846984126984127,0.8469439481594874,0.8469439481594874,0.8435064935064935,0.9955210151400629,0.049367449882799994,15,10,10350,6900,690,690,300,200,False,False,False,0.8376719576719577,0.946031746031746,13,9,1305.05,8.17,23.5,1281.55,1319.87,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-18T23:16:49
resisc45|swin_b_satlas-rgb_rgb3|full|7,resisc45,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,core,False,full,7,0.9498412698412698,0.9497411373878482,0.949741137387848,0.9487012987012987,0.9994233033280652,0.03981488615116748,0.8463492063492063,0.846301106982901,0.8463011069829007,0.8428571428571429,0.995347900776472,0.042998539259824775,15,10,10350,6900,690,690,300,200,False,False,False,0.8425396825396826,0.9492063492063492,10,9,1309.28,8.3,23.55,1285.73,1324.08,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-18T23:57:34
resisc45|swin_b_satlas-rgb_rgb3|full|999,resisc45,swin_b_satlas-rgb_rgb3,swin_b,satlas,rgb3,rgb,swin_v2_b,core,False,full,999,0.9487830687830687,0.9486638383814595,0.9486638383814593,0.9476190476190476,0.9995288943860372,0.04164109636236122,0.8499470899470899,0.849807221887003,0.8498072218870029,0.8465367965367965,0.9956785084404132,0.04363981500189144,15,10,10350,6900,690,690,300,200,False,False,False,0.8347089947089947,0.9521693121693122,12,9,1301.12,8.4,23.44,1277.68,1316.22,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8eb346c9c99a4bf3,True,bfloat16,2.11.0+cu128,2026-08-19T00:19:31
resisc45|resnet50_imagenet_rgb3|full|42,resisc45,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,full,42,0.9511111111111111,0.9510885988734371,0.9510885988734372,0.95,0.9993927025355597,0.03907216443586602,0.9045502645502645,0.9043416769197342,0.9043416769197341,0.9023809523809524,0.9984318239080143,0.06227708036937406,15,10,10350,6900,690,690,300,200,False,False,False,0.9039153439153439,0.9447619047619048,10,9,334.98,2.62,39.19,295.79,338.88,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,False,bfloat16,2.11.0+cu128,2026-08-19T00:25:10
resisc45|resnet50_imagenet_rgb3|full|123,resisc45,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,full,123,0.9528042328042328,0.9529089155910287,0.9529089155910291,0.9517316017316018,0.9993430449620928,0.039914494462744865,0.9077248677248677,0.9075488761442501,0.9075488761442501,0.9056277056277057,0.9983983142078381,0.0618024730934668,15,10,10350,6900,690,690,300,200,False,False,False,0.9047619047619048,0.9525925925925925,13,8,323.59,2.58,23.51,300.08,327.17,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-19T00:30:37
resisc45|resnet50_imagenet_rgb3|full|2024,resisc45,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,full,2024,0.9559788359788359,0.9558764363623838,0.9558764363623841,0.9549783549783549,0.999443024347786,0.03600262807159829,0.9102645502645502,0.9100332113971498,0.9100332113971499,0.9082251082251083,0.9985243592386449,0.06077114269846967,15,10,10350,6900,690,690,300,200,False,False,False,0.9077248677248677,0.9485714285714286,14,9,320.48,2.56,23.25,297.23,324.04,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-19T00:36:02
resisc45|resnet50_imagenet_rgb3|full|7,resisc45,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,full,7,0.9547089947089947,0.9547464403630701,0.9547464403630703,0.9536796536796537,0.9993888087221423,0.03865783168209919,0.9117460317460317,0.9115510436794885,0.9115510436794885,0.9097402597402597,0.99842937309604,0.05915048163403907,15,10,10350,6900,690,690,300,200,False,False,False,0.9070899470899471,0.9483597883597884,14,7,323.5,2.64,23.33,300.17,327.13,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-19T00:41:29
resisc45|resnet50_imagenet_rgb3|full|999,resisc45,resnet50_imagenet_rgb3,resnet50,imagenet,rgb3,,,core,False,full,999,0.9553439153439154,0.9554565819014859,0.9554565819014856,0.9543290043290044,0.9994880551547219,0.03815435434775375,0.914074074074074,0.9139408604912854,0.9139408604912856,0.9121212121212121,0.9984783435259627,0.05657674978019068,15,10,10350,6900,690,690,300,200,False,False,False,0.9087830687830688,0.948994708994709,12,8,325.27,2.6,23.62,301.65,328.88,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8dbf1f2f4e43febd,True,bfloat16,2.11.0+cu128,2026-08-19T00:46:58
resisc45|swin_b_imagenet_rgb3|full|42,resisc45,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,42,0.9682539682539683,0.9682839588019143,0.9682839588019146,0.9675324675324676,0.999721935912412,0.025736543173512462,0.9216931216931217,0.9215674677469718,0.921567467746972,0.9199134199134199,0.9987031081792987,0.04541945055048299,15,10,10350,6900,690,690,300,200,False,False,False,0.917037037037037,0.9657142857142857,12,8,1324.61,8.27,73.68,1250.93,1342.67,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,False,bfloat16,2.11.0+cu128,2026-08-19T01:50:08
resisc45|swin_b_imagenet_rgb3|full|123,resisc45,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,123,0.968042328042328,0.9680697221129475,0.9680697221129473,0.9673160173160174,0.9997936507936507,0.026256468497886824,0.9225396825396825,0.9224445645572241,0.9224445645572239,0.9207792207792208,0.9987770219198792,0.04262555035018419,15,10,10350,6900,690,690,300,200,False,False,False,0.911957671957672,0.9638095238095238,14,8,1280.74,8.58,22.85,1257.9,1291.7,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-19T02:11:40
resisc45|swin_b_imagenet_rgb3|full|2024,resisc45,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,2024,0.96994708994709,0.9699266193146509,0.9699266193146509,0.9692640692640693,0.999712086854944,0.023972175297913765,0.917037037037037,0.9170857659212577,0.9170857659212577,0.9151515151515152,0.9987045740855264,0.043881774667709615,15,10,10350,6900,690,690,300,200,False,False,False,0.9178835978835979,0.9691005291005291,11,8,1282.39,8.36,22.69,1259.7,1293.16,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-19T02:33:13
resisc45|swin_b_imagenet_rgb3|full|7,resisc45,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,7,0.9676190476190476,0.9677387425091418,0.9677387425091419,0.9668831168831169,0.9997217984837032,0.026806109330010777,0.9164021164021164,0.9162612006157008,0.9162612006157008,0.9145021645021645,0.998756338899196,0.04790625832698961,15,10,10350,6900,690,690,300,200,False,False,False,0.9144973544973545,0.9667724867724867,14,8,1284.66,8.38,22.94,1261.72,1295.51,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-19T02:54:49
resisc45|swin_b_imagenet_rgb3|full|999,resisc45,swin_b_imagenet_rgb3,swin_b,imagenet,rgb3,,swin_v2_b,core,False,full,999,0.9678306878306878,0.9679290571007302,0.9679290571007303,0.9670995670995671,0.9997876268352457,0.0265272773699786,0.9208465608465608,0.9207919575037263,0.9207919575037264,0.919047619047619,0.9987465814608671,0.0442439071841972,15,10,10350,6900,690,690,300,200,False,False,False,0.9176719576719576,0.9676190476190476,13,9,1284.85,8.52,22.69,1262.17,1295.78,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,88912e7391ce9f7b,True,bfloat16,2.11.0+cu128,2026-08-19T03:16:25
resisc45|resnet50_scratch_rgb3|full|42,resisc45,resnet50_scratch_rgb3,resnet50,scratch,rgb3,,,core,False,full,42,0.6736507936507936,0.6683398289863266,0.6683398289863266,0.6662337662337663,0.98034636615589,0.023922765245513303,0.028994708994708993,0.0031199539195716323,0.0031199539195716323,0.006926406926407114,0.6462592821640442,0.006397889668427446,15,10,10350,6900,690,690,300,200,False,False,False,0.028994708994708993,0.6626455026455026,13,8,329.18,2.58,38.57,290.62,332.95,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,0bb509cc681b05be,False,bfloat16,2.11.0+cu128,2026-08-19T03:22:00
resisc45|resnet50_scratch_rgb3|full|123,resisc45,resnet50_scratch_rgb3,resnet50,scratch,rgb3,,,core,False,full,123,0.6493121693121693,0.6416877455535759,0.6416877455535757,0.6413419913419913,0.9784569504569502,0.027709340494145793,0.05037037037037037,0.017562708966463107,0.017562708966463107,0.028787878787878585,0.5887667834810694,0.027991171327454073,15,10,10350,6900,690,690,300,200,False,False,False,0.05015873015873016,0.651005291005291,13,9,324.25,2.53,38.32,285.94,327.72,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,ead1bf14194341d9,False,bfloat16,2.11.0+cu128,2026-08-19T03:27:28
resisc45|resnet50_scratch_rgb3|full|2024,resisc45,resnet50_scratch_rgb3,resnet50,scratch,rgb3,,,core,False,full,2024,0.6311111111111111,0.6250579084452508,0.6250579084452509,0.6227272727272728,0.9752906846240179,0.029860871618702302,0.1964021164021164,0.14985525962153842,0.1498552596215384,0.17813852813852815,0.8211045145330862,0.08775563698124003,15,10,10350,6900,690,690,300,200,False,False,False,0.1944973544973545,0.6332275132275133,13,9,327.98,2.46,40.08,287.89,331.38,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,319c432283a11129,False,bfloat16,2.11.0+cu128,2026-08-19T03:32:59
resisc45|resnet50_scratch_rgb3|full|7,resisc45,resnet50_scratch_rgb3,resnet50,scratch,rgb3,,,core,False,full,7,0.6253968253968254,0.6176319440051377,0.6176319440051378,0.6168831168831168,0.9753854188139903,0.032413573050625116,0.22412698412698412,0.18074646919557447,0.1807464691955745,0.2064935064935065,0.8410829611305802,0.08808055783705736,15,10,10350,6900,690,690,300,200,False,False,False,0.22518518518518518,0.6239153439153439,14,9,323.33,2.5,39.05,284.28,326.76,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,9fbe17ee78e1ca6e,False,bfloat16,2.11.0+cu128,2026-08-19T03:38:26
resisc45|resnet50_scratch_rgb3|full|999,resisc45,resnet50_scratch_rgb3,resnet50,scratch,rgb3,,,core,False,full,999,0.656084656084656,0.6515884499587764,0.6515884499587764,0.6482683982683983,0.9785259396687968,0.017668815181053517,0.07153439153439153,0.03138923591643369,0.03138923591643369,0.050432900432900385,0.6963873428159141,0.03427489465112408,15,10,10350,6900,690,690,300,200,False,False,False,0.07428571428571429,0.657989417989418,14,8,327.97,2.47,38.94,289.02,331.39,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,631d764cc50df590,False,bfloat16,2.11.0+cu128,2026-08-19T03:43:58
resisc45|swin_b_scratch_rgb3|full|42,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,full,42,0.5851851851851851,0.5795250873914962,0.5795250873914962,0.5757575757575757,0.9704182413706225,0.02064302756672815,0.4713227513227513,0.46038755467424736,0.4603875546742473,0.45930735930735933,0.9415661146613529,0.021067464616563586,15,10,10350,6900,690,690,300,200,False,False,False,0.4768253968253968,0.5701587301587302,14,9,1334.18,8.37,73.07,1261.11,1345.44,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,b8ec45178d7aaa3b,False,bfloat16,2.11.0+cu128,2026-08-19T04:06:24
resisc45|swin_b_scratch_rgb3|full|123,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,full,123,0.608042328042328,0.6021577196167882,0.6021577196167884,0.5991341991341992,0.9739690785405071,0.01788720103325666,0.5037037037037037,0.4950194258310182,0.49501942583101827,0.49242424242424243,0.9515797888178843,0.017852718256137993,15,10,10350,6900,690,690,300,200,False,False,False,0.497989417989418,0.605925925925926,12,9,1330.22,8.51,73.22,1257.0,1340.87,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,b3e6b98e74745596,False,bfloat16,2.11.0+cu128,2026-08-19T04:28:45
resisc45|swin_b_scratch_rgb3|full|2024,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,full,2024,0.5993650793650793,0.5945156788766922,0.5945156788766922,0.5902597402597403,0.9735515243134291,0.010884103574765415,0.5056084656084656,0.49602909832368075,0.49602909832368075,0.49437229437229435,0.9498102109530681,0.021993250427422714,15,10,10350,6900,690,690,300,200,False,False,False,0.5007407407407407,0.6042328042328042,13,9,1333.86,8.15,73.75,1260.11,1344.19,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,c63d77d8523e8532,False,bfloat16,2.11.0+cu128,2026-08-19T04:51:09
resisc45|swin_b_scratch_rgb3|full|7,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,full,7,0.5976719576719577,0.5911930386879825,0.5911930386879825,0.5885281385281385,0.9720098948670378,0.02435564719495318,0.49396825396825395,0.48472702773378074,0.4847270277337806,0.4824675324675325,0.947214869786298,0.018637859903315394,15,10,10350,6900,690,690,300,200,False,False,False,0.49417989417989416,0.588994708994709,14,9,1331.7,8.08,73.85,1257.86,1342.04,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,8ff7909cbedb589b,False,bfloat16,2.11.0+cu128,2026-08-19T05:13:32
resisc45|swin_b_scratch_rgb3|full|999,resisc45,swin_b_scratch_rgb3,swin_b,scratch,rgb3,,swin_v2_b,core,False,full,999,0.5762962962962963,0.5682993160530787,0.5682993160530787,0.5666666666666667,0.9682428365285506,0.019188087245143898,0.47534391534391535,0.46424095529505893,0.4642409552950591,0.4634199134199134,0.942580132389656,0.024933432141939785,15,10,10350,6900,690,690,300,200,False,False,False,0.4793650793650794,0.5707936507936507,14,9,1331.01,8.3,73.76,1257.26,1341.62,22050,22050,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,0b817b7aa74cba60,False,bfloat16,2.11.0+cu128,2026-08-19T05:35:53
resisc45|swin_b_satlas-aerial_rgb3|5|42,resisc45,swin_b_satlas-aerial_rgb3,swin_b,satlas,rgb3,aerial,swin_v2_b,matched,False,5,42,0.6958730158730159,0.6939492444743718,0.6939492444743719,0.688961038961039,0.9814667537048489,0.19742943138041824,0.6461375661375661,0.6444556310116458,0.6444556310116457,0.638095238095238,0.9760223550699739,0.1604535112242219,43,29,301,203,7,7,300,200,True,True,True,0.6419047619047619,0.6793650793650794,32,28,167.54,8.04,51.89,115.65,185.86,22050,225,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fc6ff00ee10c44fc,False,bfloat16,2.11.0+cu128,2026-08-19T11:40:02
resisc45|swin_b_satlas-aerial_rgb3|5|123,resisc45,swin_b_satlas-aerial_rgb3,swin_b,satlas,rgb3,aerial,swin_v2_b,matched,False,5,123,0.686984126984127,0.6832197166234328,0.6832197166234328,0.6798701298701298,0.982315467601182,0.2056109114109524,0.6404232804232804,0.6373999178993518,0.6373999178993516,0.6322510822510823,0.9776669644288691,0.14197814662620503,43,29,301,203,7,7,300,200,True,True,True,0.6433862433862434,0.6704761904761904,29,28,118.35,8.13,1.46,116.89,136.02,22050,225,4725,4725,ecd123415640404b,83effe21d6483a43,88f3492c76be44b5,NVIDIA A100-SXM4-80GB,6e223e81e1ad,fc6ff00ee10c44fc,True,bfloat16,2.11.0+cu128,2026-08-19T11:42:18
